index,reward,V_reward,attitude_penalty,wm_penalty,beta_penalty,action_sum_penalty,action_penalty,steps
1076,-345.29502042043487,-605.352242214831,-24.53816545248786,-713.7658617205966,-73.39755544121705,-238.19286212000034,-405.30193337058836,2000
1077,-4494.52212336977,-1493.42611510304,-347.90877893840036,-1438.7547539547152,-967.32850356177,-263.21704557140106,-413.7693982925458,2000
1078,-17.670206471934613,-404.0974873119181,-24.90106130655391,-643.0533475253968,-113.70639434236568,-281.97320539560127,-393.8735502544898,2000
1079,-563.2957408893748,-625.6463737330615,-41.371823130623575,-679.5868834160988,-112.73905877950455,-171.59247872887545,-363.4396690579338,2000
1080,-120.07335254314432,-447.41215124620396,-35.105590541940174,-690.8667882367449,-137.46007375504712,-188.62465139700868,-386.7700598634723,2000
1081,271.06746055855183,-412.1080251110318,-22.651904648845917,-694.3695110393093,-98.12399725660097,-216.86714741585985,-423.7089550141328,2000
1082,360.20823282095324,-322.8318127527711,-21.522014385729687,-654.183728683626,-63.60258703359535,-181.75651713423252,-398.76404363855727,2000
1083,-473.48489692242924,-548.5704057376886,-26.001932437737885,-816.8424991871165,-168.72092037211658,-122.1083943964266,-381.01878331787964,2000
1084,-704.5322289067545,-435.6478650127055,-26.629020383462034,-903.419676757636,-632.2179609663752,-99.71127802506633,-481.53930188352984,2000
1085,-595.7769905653732,-473.04831547864717,-41.39035620381545,-786.2259603803709,-283.7843929214391,-170.53095700648518,-450.3381958799837,2000
1086,-387.4831006978301,-705.5735617058472,-46.54026994690848,-904.548991798627,-182.314611624273,-116.85805109285603,-442.55263094590555,2000
1087,-151.85614285425157,-482.95830290788575,-46.005434862131146,-765.4568119532826,-116.86237337588102,-225.44656396264827,-416.7463944021074,2000
1088,-559.6478374530935,-441.8705361837272,-47.6473118490037,-858.2763627455631,-308.43536666286093,-136.60703162771728,-435.9680397990034,2000
1089,-4129.9740389907765,-1628.7523316069837,-264.1327227873744,-1314.9076932875084,-551.6228865374924,-229.86161131592996,-443.4672259376403,2000
1090,-818.2102667547775,-521.0260506897744,-37.4212968575266,-833.8381009905294,-459.2579613041192,-135.17823127850696,-454.6264610702176,2000
1091,-601.3978455019851,-506.85733251108525,-67.7414366764295,-799.8199453842197,-218.24033500903178,-106.95035216008576,-458.3750590797544,2000
1092,-691.6458192231137,-596.193622371865,-31.880683500864762,-841.2190469142761,-296.5687576472312,-159.83528791470644,-426.0404459753971,2000
1093,-919.151200324817,-775.6644878523149,-24.690790417855617,-844.1662123851984,-233.78819391038283,-197.07324275494057,-392.2151358277652,2000
1094,-2526.802555951576,-1114.4025041116747,-189.86564992456115,-1034.3209364887248,-220.44839508982867,-217.85374440304668,-410.1410823591288,2000
1095,420.1528951396085,-268.8570326877814,-35.94468411238653,-815.0947504420175,-133.32756220592614,-265.1629527164065,-413.1452154634249,2000
1096,-859.7329739301098,-580.0819527502367,-31.75123114892545,-920.1334342102109,-633.2448084085345,-97.24105161233359,-460.3611107447143,2000
1097,-301.9885950048241,-446.7918150958436,-54.695690935714914,-755.8286346228501,-105.54508611991494,-215.11475032893856,-397.7998585361257,2000
1098,279.4736310662076,-364.0912816803691,-46.28704683462437,-720.3297248485011,-72.25965566339843,-164.8582424684369,-402.69300683907545,2000
1099,621.0047358289536,-84.03740253515163,-50.54608682673066,-857.6639669847726,-118.07853187904401,-221.67366923786554,-426.55472367244346,2000
1100,154.77126405532772,-351.5308591839885,-51.608718537133264,-815.5548611329056,-96.3682010594584,-310.1866153975983,-411.4326630838171,2000
1101,319.3620042384405,-274.71573803974627,-39.56986542471835,-748.0577543105492,-120.7703567569137,-169.17475877109104,-412.0154372195631,2000
1102,353.5459899104715,-401.1415214959809,-33.67630622915144,-658.4552028011572,-70.36259870593763,-263.63062981922116,-394.3130280845002,2000
1103,-507.9871251269927,-368.470212232616,-11.80280736553038,-773.3397891625561,-411.8838236022307,-138.21704308736415,-438.4905794769699,2000
1104,380.2716144263316,-478.03569515246875,-70.45391867821769,-778.7057791098689,-86.63857346626884,-263.90987931940725,-396.1064880019127,2000
1105,55.38649119438587,-403.47574912933817,-46.7426704704823,-695.6764669565846,-106.77951262370799,-245.05031994320143,-409.13582773040133,2000
1106,-341.7675803663584,-320.0214263958667,-52.47448780188478,-885.0042149465905,-473.2191907522127,-174.51306534755625,-423.9830300229983,2000
1107,138.91174726246624,-396.3667797211575,-40.39007317456609,-639.9569593752863,-144.0420919298969,-234.92034049565282,-402.9830334091264,2000
1108,-748.4294574140542,-611.2683724115803,-36.18936434474353,-757.0505153592444,-149.67992511444805,-270.380238796867,-389.44386019640353,2000
1109,-939.4065535328731,-602.9223689182646,-34.69501878920057,-833.2813306149811,-286.29464537098426,-86.40843207613378,-428.7152626122976,2000
1110,-126.52043549014317,-135.50056064766412,-28.094559412963893,-877.0294100107313,-528.9818320167287,-123.75884595287638,-483.77785794644865,2000
1111,372.1421636489408,-255.46558714109068,-51.32066736117342,-653.2176510349349,-154.41368200260456,-144.08411794951368,-404.018992986313,2000
1112,-313.4388878020919,-568.4648307537376,-58.491270799191334,-712.2457179204669,-83.00590655592445,-266.491084455041,-359.32639705868075,2000
1113,-3388.844849349262,-1228.5582966658853,-221.41600901489008,-1146.3837575710852,-407.04450267037936,-290.95596362060087,-448.4969617728301,2000
1114,-717.6316695406448,-453.98953332061205,-41.335412193218524,-804.5903179885455,-461.2189801453053,-73.51883334197696,-475.87339352460856,2000
1115,-255.50763448308243,-371.0382415047134,-21.822661313039475,-798.5595542540266,-281.30884211328197,-188.22060346550663,-449.2113464671494,2000
1116,294.5034039342434,-301.44212646904106,-36.24291884480425,-687.8976099409108,-127.63167076614572,-201.84875433656805,-404.57686185978673,2000
1117,-360.6418488700403,-495.05943009268583,-37.91552599935815,-836.632846850953,-136.7764170529556,-203.51769175554887,-388.3376607135087,2000
1118,573.6648274587701,-326.0751008540796,-36.275888140026154,-712.8059609015731,-74.28166766805612,-207.33941478209493,-361.2367641340132,2000
1119,-623.2114339860611,-654.736532324855,-61.70644046058496,-672.0624581496091,-122.319952646053,-186.21500272191318,-371.69048351752906,2000
1120,-1066.9699390965293,-482.11280043326866,-38.157208537832204,-862.5386175962838,-696.2255874445805,-76.49255707578037,-481.21582656036503,2000
1121,343.4142092403745,-348.2544630822075,-53.089220969146886,-773.568336957845,-114.0871058724482,-254.8848901294582,-393.23844995802267,2000
1122,-679.5843192589562,-530.5320062268349,-57.54620204511826,-894.6668169361693,-195.04300135663544,-130.92427198820388,-408.0598591003601,2000
1123,476.72812134182595,-306.85827826559915,-44.39611976348873,-746.1258398344662,-72.27395037279412,-189.8220692431703,-413.4836815573189,2000
1124,11.28468374412786,-522.2372591315067,-33.01624711684033,-649.2214484296167,-79.21371689907453,-210.7335036477396,-352.0784358903307,2000
1125,314.64266554528814,-261.87916018415507,-29.79582939017195,-736.8639974390344,-164.429061492811,-201.45507299000795,-421.5562306645382,2000
1126,616.430369022882,-72.14542453100417,-30.233702353795767,-853.6872057517678,-179.62445887704882,-215.64324581019426,-463.37084629029204,2000
1127,214.51232508465907,-294.1698345881579,-22.53096725628084,-815.2700628153846,-148.2052073724567,-240.91625414319583,-404.9562078503141,2000
1128,-718.672889273117,-625.4128282462402,-56.19233715272568,-801.9756356221528,-110.24688180912334,-219.70767625672872,-383.87337787495926,2000
1129,-302.63784707767945,-580.4161932273964,-58.536644962149246,-732.164922141372,-59.52498251642179,-194.8222785951841,-381.0244922538222,2000
1130,-94.81271695068364,-274.98043849757397,-30.607705830489394,-877.1574648667371,-470.0377289406866,-151.4693914679543,-425.6502341673603,2000
1131,-103.47831102568067,-427.8831259913147,-34.60903953775611,-768.3112428193544,-173.8235859062648,-149.649362197571,-376.23885268796533,2000
1132,-344.00500877047716,-278.90957455609004,-36.73729226151868,-908.2290509935683,-514.8706803478099,-161.26221624281365,-458.6841642596901,2000
1133,100.92461121843517,50.43873849167799,-26.083036071022832,-932.0453944079165,-407.42205394750897,-130.05270388330547,-512.5041888820489,2000
1134,486.11932014781394,-218.05302402566195,-53.22245917855324,-842.8214479581386,-137.23489103127022,-288.7681252323318,-398.96772062313323,2000
1135,72.20802413478714,-389.23040960738615,-19.76567542646608,-606.7284011582088,-188.44650264038845,-164.27102177525893,-394.8703128690812,2000
1136,-392.0976668820032,-447.1660133945389,-32.47809222585497,-754.3185566789244,-190.06036660150988,-190.71452580107982,-444.02957158233613,2000
1137,-656.608473301186,-457.1841094777198,-39.492775585862894,-977.3223204667398,-515.3421495785392,-94.61960848441146,-493.906009925224,2000
1138,709.8122743275278,-268.64663103734216,-42.29157186901198,-666.3063638109904,-56.819736989660015,-159.23648857356145,-376.22689915293756,2000
1139,-33.826109157362815,-587.1600018018421,-54.98030695604345,-631.3739593522217,-64.77140870200643,-207.03063822154994,-368.8648953424736,2000
1140,186.52979920188199,-336.80215308999067,-47.57708745472265,-750.1202265661055,-135.13217988119462,-117.97632405588611,-396.42538537005834,2000
1141,-76.12414737899383,-251.11502455712878,-40.42439702514954,-895.8036528426073,-404.3033848016508,-128.1147023456551,-468.03710630249884,2000
1142,-441.12169457203356,-660.1311370999069,-33.422468962534204,-801.4143590814784,-86.45848662000095,-152.67227000153792,-359.3613141910232,2000
1143,-515.4105816287301,-521.5187692111722,-55.77717447156033,-930.4209913758458,-254.35594048739574,-149.93081136969488,-418.81467850015656,2000
1144,-299.24512139875577,-734.8684902846171,-33.03443561805336,-646.4895987745592,-56.22187866667564,-191.09136031322086,-372.34678297789225,2000
1145,-677.1694628029303,-689.524062849861,-49.006857155971396,-782.1520007273865,-98.74106561987182,-181.10509290965334,-370.1657571659408,2000
1146,-5670.415783121994,-1938.5304068078576,-373.69544444142997,-1458.5357920676036,-548.1454895271937,-217.38787112329442,-497.50934439495876,2000
1147,-782.8149145390275,-492.1710050275848,-39.43754770187271,-847.4123180886618,-377.45013416587943,-144.75520198031273,-419.99000417985326,2000
1148,-417.20519170467117,-538.7256491552912,-59.51463392370986,-872.5323994626946,-229.9829013642458,-242.77308663096147,-393.8353914079283,2000
1149,116.73889946155755,-181.41778158970533,-35.07874549971134,-848.9579842936973,-276.9004269058983,-143.4578906574695,-431.5374856439282,2000
1150,404.61333033209377,-326.47928134806284,-34.71279942705885,-700.7245485413663,-108.58566574980175,-158.21601570024947,-385.1132284913886,2000
1151,-809.4694632135113,-340.2186934546904,-71.86226430088675,-905.9076911929943,-527.1625300645213,-121.54504422567481,-476.1178663256353,2000
1152,81.41339497077801,-312.29895652916946,-67.4756412862628,-843.5202984436319,-133.10657293967031,-290.2329784525034,-410.4204262187289,2000
1153,45.21021991963928,-524.8602691537045,-51.76516677558324,-626.8744015160869,-71.75010187347152,-211.9354251729256,-414.102062514902,2000
1154,-87.77704503971536,-498.31799194794445,-29.021800833359883,-693.8609325374531,-70.3214704209721,-191.49225233855697,-397.52209137437995,2000
1155,-297.64417422878677,-332.52880307131,-49.40347519328765,-901.0537562585334,-369.67484336930687,-194.86807573327872,-438.9934852045237,2000
1156,22.83541752816806,-146.43759078974614,-31.375645824257166,-850.7456666644931,-279.6206762841188,-175.5267721204161,-409.1567247458482,2000
1157,-575.8748307038766,-620.3857651379907,-37.65149915568068,-725.1037306397584,-82.85431894554817,-237.0451056401069,-407.3573174001393,2000
1158,637.1487284377964,-17.684556395177996,-56.67179136999836,-836.4682785842523,-136.28147956159017,-173.1717464828271,-477.1070244165252,2000
1159,595.1250980210943,128.91233021247302,-59.68463564232679,-876.0720844725183,-176.39742625362422,-190.12869519953793,-467.9708325112411,2000
1160,-291.23697608505444,-442.54810016922073,-51.50187281340866,-733.369826573283,-152.29447736343266,-186.92832442291964,-350.2697187852004,2000
1161,86.03009913695706,-420.2785332596323,-37.138448146495065,-710.5984629539645,-124.24662368256051,-195.22348699587502,-370.1329063542777,2000
1162,333.0148875610613,-334.8594928979608,-39.80175152536894,-659.0723713896234,-89.37381474398079,-177.2798204730296,-371.4381119762172,2000
1163,138.05461391912544,-457.8463716621334,-21.382906029858372,-675.5578993556862,-132.14498214794398,-186.71653437598104,-373.99573106759954,2000
1164,314.8810037702356,-47.23566282521165,-35.14957544652523,-869.5472882991866,-267.9306762398375,-183.45212851644393,-434.45817213601333,2000
1165,208.8187401444465,-356.01902557605865,-19.568377112806726,-673.2872900614173,-146.18176078456798,-243.66697748779816,-388.5389485971088,2000
1166,-159.76497728867915,-502.2573836271179,-52.1582918250653,-687.921686342797,-158.05476582779295,-131.48598170982677,-380.7839806651185,2000
1167,447.2642241315431,-154.51740174964033,-38.9875431918913,-827.7046028046998,-243.73256887568644,-163.84525833489405,-460.03013939601215,2000
1168,693.6043451721177,-48.94714264741351,-31.550455251089804,-806.2373011472706,-156.70529215987418,-218.3515621501777,-426.5720338951788,2000
1169,560.6502902493673,101.85134485143534,-30.81117903659486,-836.4116695209285,-241.88487296222092,-155.018811351932,-482.30634954769664,2000
1170,-86.9290326922153,-182.36068310472865,-69.55733990551366,-755.2688077852329,-237.64612213139566,-175.21553812705508,-417.79482843643234,2000
1171,-595.359538039359,-496.23819972958995,-61.35249796433678,-843.0359669275226,-231.87079656059166,-129.93306291330094,-405.14082525527397,2000
1172,-322.7070982863568,-530.3184242520074,-40.609513679655166,-748.8349986229256,-188.2653177156996,-213.38486453580353,-397.0137377662048,2000
1173,730.3557461009966,-42.828445042841416,-27.165312768913157,-750.7593369907017,-177.7570873505851,-168.5858390417476,-430.53438811512774,2000
1174,-215.63785538402539,-467.94152189183063,-55.06822081824481,-745.1660836978298,-198.69177109895685,-157.6304484546023,-386.38904037350324,2000
1175,-1046.5714237535851,-718.7971250181362,-38.473379812291824,-794.8118650557504,-284.8251509793526,-239.50699611654878,-445.54783103210184,2000
1176,133.3311209634702,-453.21603414716776,-43.78103294862385,-660.6530104580802,-88.83283931082616,-163.4427555706792,-388.6775893231302,2000
1177,122.58516487387264,-307.5201095308152,-48.69372906543565,-742.7085710789415,-98.45814438998887,-191.74619476958316,-387.0608808062464,2000
1178,108.92582372789349,-324.3032250966861,-44.19628331966536,-790.8072831181511,-158.91856777955056,-184.47341073303022,-414.54609914093993,2000
1179,-399.3788749774383,-105.09952429765696,-83.94639631821097,-880.6798549776984,-538.1804616366185,-83.01260744588778,-536.1148590158402,2000
1180,514.7765358084396,-216.6966961560528,-34.274418590072116,-693.8450252032699,-143.89723744194507,-200.5695256262582,-377.52630687135576,2000
1181,-225.11426336087013,-309.0265536426058,-40.283568687993004,-879.0852532673043,-415.60165092061874,-185.14408100982982,-506.9212065343385,2000
